order_id,date,sku,quantity,unit_price,gross_sales,shipping_revenue,actual_shipping_cost,refund_status,refund_amount
11241,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
14100,11/17/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
13797,11/17/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13743,11/17/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11284,11/17/2023,MECH-KEYBOARD-RGB,2,129.99,259.98,0,10.25,Completed,0
11878,11/17/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12828,11/17/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11297,11/17/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
10269,11/17/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13239,11/17/2023,SMART-HUB-X,3,89.99,269.97,0,6.75,Refunded,-269.97
11641,11/17/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13255,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13771,11/17/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13769,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10208,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13310,11/17/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11595,11/17/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12836,11/17/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
12472,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10426,11/17/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
14309,11/17/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12350,11/17/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
11671,11/18/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14150,11/18/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
13549,11/18/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12206,11/18/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
14174,11/18/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12458,11/18/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11494,11/18/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
10716,11/18/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13525,11/18/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Refunded,-33.15
13908,11/18/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10712,11/18/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12336,11/18/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
14114,11/18/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
14039,11/18/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13768,11/18/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Refunded,-24.99
11583,11/18/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
10174,11/18/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
14457,11/18/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
14285,11/18/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10696,11/18/2023,MOUSE-PAD-XL,2,24.99,49.98,9.99,6.4,Completed,0
13438,11/18/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
12981,11/18/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
10421,11/18/2023,GENERIC-GADGET-10,3,77.76,233.28,0,8.15,Completed,0
12504,11/18/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14461,11/18/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10467,11/18/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10029,11/18/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12710,11/18/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10502,11/18/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
10051,11/18/2023,USB-C-CABLE-2M,3,12.99,38.97,9.99,5.35,Completed,0
12930,11/18/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
12268,11/18/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12491,11/18/2023,GENERIC-GADGET-6,2,38.3,76.6,0,6.75,Completed,0
12774,11/18/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
14374,11/18/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13843,11/18/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10475,11/18/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13266,11/19/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12327,11/19/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Refunded,-66.71
12325,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12444,11/19/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11329,11/19/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Refunded,-199.99
12568,11/19/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
11938,11/19/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10515,11/19/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11904,11/19/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10169,11/19/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11566,11/19/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10537,11/19/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13287,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10263,11/19/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14410,11/19/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12719,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
14082,11/19/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12432,11/19/2023,USB-C-CABLE-2M,2,12.99,25.98,9.99,5.35,Completed,0
11079,11/19/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11769,11/19/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12699,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11979,11/19/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11247,11/19/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13092,11/19/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
10773,11/19/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
10436,11/19/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
14324,11/19/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13117,11/19/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11181,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13137,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11058,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10300,11/19/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10576,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
14404,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11258,11/19/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10817,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11841,11/19/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11920,11/19/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12289,11/19/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10858,11/19/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13718,11/19/2023,GENERIC-GADGET-3,3,59.05,177.15,0,8.15,Completed,0
11464,11/19/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10047,11/19/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10702,11/19/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10873,11/19/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Refunded,-59.99
11011,11/19/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
14068,11/20/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12696,11/20/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
10212,11/20/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11084,11/20/2023,MOUSE-PAD-XL,2,24.99,49.98,9.99,6.4,Completed,0
14063,11/20/2023,GENERIC-GADGET-3,2,59.05,118.1,0,8.15,Completed,0
12785,11/20/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10969,11/20/2023,VR-HEADSET-LITE,2,299.99,599.98,0,7.8,Completed,0
10364,11/20/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12220,11/20/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
10801,11/20/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
13076,11/20/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10369,11/20/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
10741,11/20/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13497,11/20/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14252,11/20/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11212,11/20/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
13825,11/20/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10939,11/20/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13031,11/20/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10591,11/20/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
12094,11/20/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13782,11/20/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11178,11/20/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10333,11/20/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14379,11/20/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
10335,11/20/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
12897,11/20/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11465,11/20/2023,GENERIC-GADGET-4,3,65.08,195.24,0,8.15,Completed,0
10459,11/20/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10327,11/20/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10851,11/20/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
10975,11/20/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12766,11/20/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11834,11/20/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13809,11/20/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12797,11/20/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13388,11/20/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11854,11/20/2023,GENERIC-GADGET-2,3,59.9,179.7,0,7.1,Completed,0
13411,11/20/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11508,11/20/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10370,11/21/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10562,11/21/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11553,11/21/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11390,11/21/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10350,11/21/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12436,11/21/2023,SMART-HUB-X,3,89.99,269.97,0,6.75,Completed,0
10332,11/21/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
13817,11/21/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13580,11/21/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11779,11/21/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11445,11/21/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
14234,11/21/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13952,11/21/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
13860,11/21/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12896,11/21/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12913,11/21/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
11175,11/21/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14496,11/21/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14281,11/21/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11805,11/21/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
12953,11/21/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10725,11/21/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
12685,11/21/2023,VR-HEADSET-LITE,3,299.99,899.97,0,7.8,Refunded,-899.97
10529,11/21/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11395,11/21/2023,GENERIC-GADGET-11,2,66.71,133.42,0,6.75,Completed,0
10065,11/21/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Refunded,-46.52
13004,11/21/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12275,11/21/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11692,11/21/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11737,11/21/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10141,11/21/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
12025,11/21/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13253,11/21/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10929,11/21/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11574,11/21/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12558,11/21/2023,GAMER-CHAIR-PRO,3,199.99,599.97,0,57.5,Completed,0
13375,11/21/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10213,11/21/2023,USB-C-CABLE-2M,2,12.99,25.98,9.99,5.35,Completed,0
10182,11/21/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
12055,11/21/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12321,11/21/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10921,11/21/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11287,11/21/2023,GENERIC-GADGET-11,2,66.71,133.42,0,6.75,Completed,0
11029,11/21/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10830,11/21/2023,GENERIC-GADGET-10,2,77.76,155.52,0,8.15,Completed,0
13181,11/21/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13464,11/21/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11500,11/21/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13316,11/21/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13510,11/21/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13175,11/21/2023,USB-C-CABLE-2M,2,12.99,25.98,9.99,5.35,Refunded,-25.98
10668,11/21/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13437,11/21/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11688,11/22/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Completed,0
12951,11/22/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11958,11/22/2023,GENERIC-GADGET-1,2,65.5,131,0,6.75,Completed,0
13567,11/22/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13900,11/22/2023,GENERIC-GADGET-8,2,46.52,93.04,0,7.8,Completed,0
13008,11/22/2023,GENERIC-GADGET-8,2,46.52,93.04,0,7.8,Completed,0
10240,11/22/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11345,11/22/2023,GENERIC-GADGET-3,2,59.05,118.1,0,8.15,Completed,0
11819,11/22/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11941,11/22/2023,GENERIC-GADGET-3,2,59.05,118.1,0,8.15,Completed,0
10244,11/22/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11963,11/22/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Refunded,-33.15
12920,11/22/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
14482,11/22/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
13360,11/22/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10928,11/22/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10946,11/22/2023,USB-C-CABLE-2M,2,12.99,25.98,9.99,5.35,Completed,0
12062,11/22/2023,LAPTOP-STAND-ALU,3,59.99,179.97,0,9.2,Refunded,-179.97
13845,11/22/2023,MOUSE-PAD-XL,2,24.99,49.98,9.99,6.4,Completed,0
11187,11/22/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12310,11/22/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12574,11/22/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12898,11/22/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
12971,11/22/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12869,11/22/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13202,11/22/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13109,11/22/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12632,11/22/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11705,11/22/2023,GENERIC-GADGET-9,3,44.07,132.21,0,6.4,Completed,0
14062,11/22/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13447,11/22/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
14299,11/22/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12645,11/22/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13256,11/22/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
10807,11/22/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Refunded,-199.99
12210,11/22/2023,GENERIC-GADGET-11,2,66.71,133.42,0,6.75,Completed,0
10718,11/22/2023,SCREEN-CLEAN-KIT,3,9.99,29.97,9.99,5.7,Completed,0
12607,11/22/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
11041,11/22/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11138,11/22/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10490,11/22/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12335,11/22/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
14149,11/22/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
14213,11/22/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11242,11/22/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
13059,11/22/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12174,11/22/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Refunded,-65.5
10001,11/22/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11977,11/22/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11638,11/22/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12868,11/22/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12596,11/22/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13443,11/22/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11710,11/22/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10044,11/23/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
12757,11/23/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Refunded,-12.99
14483,11/23/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13415,11/23/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
11564,11/23/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
11339,11/23/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10972,11/23/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13453,11/23/2023,USB-C-CABLE-2M,3,12.99,38.97,9.99,5.35,Completed,0
13863,11/23/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13687,11/23/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
12421,11/23/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12912,11/23/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11893,11/23/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13529,11/23/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10743,11/23/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12343,11/23/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11639,11/23/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13707,11/23/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
12363,11/23/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13915,11/23/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11261,11/23/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Refunded,-199.99
11065,11/23/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12383,11/23/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11372,11/23/2023,GAMER-CHAIR-PRO,2,199.99,399.98,0,57.5,Completed,0
13087,11/23/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13532,11/23/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10115,11/23/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14191,11/23/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10132,11/23/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10588,11/23/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12490,11/23/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12963,11/23/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12961,11/23/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Refunded,-24.99
14171,11/23/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
12168,11/23/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
10311,11/23/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10295,11/24/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13179,11/24/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10546,11/24/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11426,11/24/2023,GENERIC-GADGET-6,2,38.3,76.6,0,6.75,Completed,0
13226,11/24/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
14163,11/24/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
13138,11/24/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12318,11/24/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12840,11/24/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12938,11/24/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13763,11/24/2023,GENERIC-GADGET-6,3,38.3,114.9,0,6.75,Completed,0
12944,11/24/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13691,11/24/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
